Config, run1, run2, run3, run4, run5, M, N, R, operation
O3_matmul, 0.37611, 0.377005, 0.366459, 0.37597, 0.376602, 1000, 1000, 1000, 3
O3_matmul, 3.21599, 3.10511, 3.04273, 3.0372, 3.06429, 2000, 2000, 2000, 3
O3_matmul, 26.219, 26.2333, 26.218, 26.1786, 26.7758, 4000, 4000, 4000, 3
O3_scalar, 5.4123e-05, 5.1168e-05, 4.2424e-05, 4.4548e-05, 4.1063e-05, 100, 100, 100, 4
O3_scalar, 0.00140271, 0.00113027, 0.000958763, 0.00096295, 0.000920715, 500, 500, 500, 4
O3_scalar, 0.00332157, 0.00292832, 0.00289937, 0.00314325, 0.00323873, 1000, 1000, 1000, 4
O3_scalar, 0.0133791, 0.0128891, 0.0124495, 0.0122611, 0.0122407, 2000, 2000, 2000, 4
O3_scalar, 0.0483145, 0.0476782, 0.0478135, 0.0475992, 0.0473385, 4000, 4000, 4000, 4
O3_transpose, 4.3096e-05, 3.7287e-05, 5.8038e-05, 3.7808e-05, 3.5564e-05, 100, 100, 100, 5
O3_transpose, 0.00153733, 0.00116876, 0.0011547, 0.00112448, 0.00112166, 500, 500, 500, 5
O3_transpose, 0.00423208, 0.00407393, 0.00402933, 0.00410485, 0.00393471, 1000, 1000, 1000, 5
O3_transpose, 0.0179971, 0.0175664, 0.0180252, 0.0175713, 0.0181168, 2000, 2000, 2000, 5
O3_transpose, 0.0807779, 0.0784903, 0.0777402, 0.0767666, 0.0726641, 4000, 4000, 4000, 5
O3_sub_mul, 9.7959e-05, 8.9206e-05, 8.5951e-05, 7.5666e-05, 7.4504e-05, 100, 100, 100, 6
O3_sub_mul, 0.00289866, 0.00222624, 0.00272988, 0.00303053, 0.00297588, 500, 500, 500, 6
O3_sub_mul, 0.00825505, 0.0084491, 0.0107584, 0.00883203, 0.0103091, 1000, 1000, 1000, 6
O3_sub_mul, 0.03444, 0.0344179, 0.0330048, 0.0301767, 0.0298309, 2000, 2000, 2000, 6
O3_sub_mul, 0.14674, 0.146996, 0.144662, 0.144488, 0.143281, 4000, 4000, 4000, 6
fastmath_add, 0.000133002, 0.000125472, 0.000118401, 0.000116368, 0.000122046, 100, 100, 100, 1
fastmath_add, 0.00305378, 0.00288249, 0.00298608, 0.00301433, 0.00301998, 500, 500, 500, 1
fastmath_add, 0.0105713, 0.0105694, 0.0104139, 0.0104613, 0.0104668, 1000, 1000, 1000, 1
fastmath_add, 0.0401407, 0.040433, 0.0404629, 0.0403779, 0.0405552, 2000, 2000, 2000, 1
fastmath_add, 0.159785, 0.159542, 0.159262, 0.159407, 0.159366, 4000, 4000, 4000, 1
fastmath_sub, 0.000119663, 0.000113572, 0.000113854, 0.000114063, 0.000121286, 100, 100, 100, 2
fastmath_sub, 0.00302566, 0.00297237, 0.00297588, 0.00299584, 0.00298046, 500, 500, 500, 2
fastmath_sub, 0.0104305, 0.010441, 0.0104558, 0.010404, 0.0104601, 1000, 1000, 1000, 2
fastmath_sub, 0.0405425, 0.0404225, 0.0404118, 0.0404148, 0.0404666, 2000, 2000, 2000, 2
fastmath_sub, 0.159362, 0.159213, 0.158697, 0.158586, 0.157683, 4000, 4000, 4000, 2
fastmath_matmul, 0.00413039, 0.00404874, 0.00402109, 0.00415872, 0.00415747, 100, 100, 100, 3
fastmath_matmul, 0.421154, 0.419542, 0.417599, 0.418302, 0.418244, 500, 500, 500, 3
fastmath_matmul, 3.35863, 3.34438, 3.35166, 3.3473, 3.34403, 1000, 1000, 1000, 3
fastmath_matmul, 26.9093, 26.9734, 26.8957, 26.9075, 26.9252, 2000, 2000, 2000, 3
fastmath_matmul, 217.315, 217.313, 217.292, 217.293, 217.295, 4000, 4000, 4000, 3
fastmath_scalar, 0.00011817, 0.000110408, 0.000105471, 0.000110969, 0.000107694, 100, 100, 100, 4
fastmath_scalar, 0.00272457, 0.00262615, 0.00251032, 0.00266276, 0.0026302, 500, 500, 500, 4
fastmath_scalar, 0.00856479, 0.00850298, 0.00822244, 0.008459, 0.00849982, 1000, 1000, 1000, 4
fastmath_scalar, 0.0328843, 0.032981, 0.0328825, 0.0328956, 0.0328607, 2000, 2000, 2000, 4
fastmath_scalar, 0.127246, 0.127645, 0.128458, 0.127729, 0.127816, 4000, 4000, 4000, 4
fastmath_transpose, 9.8782e-05, 8.5131e-05, 8.6772e-05, 8.4399e-05, 8.4739e-05, 100, 100, 100, 5
fastmath_transpose, 0.00280884, 0.00252928, 0.00377588, 0.0037907, 0.0037791, 500, 500, 500, 5
fastmath_transpose, 0.0108707, 0.0108289, 0.0110196, 0.00908109, 0.00917174, 1000, 1000, 1000, 5
fastmath_transpose, 0.0411115, 0.0403137, 0.0414785, 0.0411883, 0.0402058, 2000, 2000, 2000, 5
fastmath_transpose, 0.159145, 0.164963, 0.164589, 0.164364, 0.164817, 4000, 4000, 4000, 5
fastmath_sub_mul, 0.00024246, 0.000231803, 0.00021642, 0.000212435, 0.000213836, 100, 100, 100, 6
fastmath_sub_mul, 0.00639708, 0.00613493, 0.00616667, 0.00611806, 0.00617772, 500, 500, 500, 6
fastmath_sub_mul, 0.0203948, 0.0204527, 0.0205184, 0.020519, 0.0204688, 1000, 1000, 1000, 6
fastmath_sub_mul, 0.0784055, 0.078749, 0.0786301, 0.0781541, 0.0782449, 2000, 2000, 2000, 6
fastmath_sub_mul, 0.309392, 0.309819, 0.3074, 0.305546, 0.309072, 4000, 4000, 4000, 6
native_add, 0.000136759, 0.000131071, 0.00012525, 0.000116818, 0.000118411, 100, 100, 100, 1
native_add, 0.00311798, 0.00312264, 0.00315299, 0.00310518, 0.00311683, 500, 500, 500, 1
native_add, 0.0104664, 0.0104664, 0.0104869, 0.0105225, 0.0105127, 1000, 1000, 1000, 1
native_add, 0.0405307, 0.0403181, 0.040358, 0.0405099, 0.0401807, 2000, 2000, 2000, 1
native_add, 0.15882, 0.161314, 0.154485, 0.160035, 0.159556, 4000, 4000, 4000, 1
native_sub, 0.0001245, 0.000125812, 0.000118932, 0.000116388, 0.000115456, 100, 100, 100, 2
native_sub, 0.0031425, 0.00312172, 0.00313476, 0.00317878, 0.00316633, 500, 500, 500, 2
native_sub, 0.0104537, 0.0104995, 0.0105741, 0.0105724, 0.0104594, 1000, 1000, 1000, 2
native_sub, 0.0405945, 0.0404469, 0.0406303, 0.0404282, 0.0404106, 2000, 2000, 2000, 2
native_sub, 0.15953, 0.158976, 0.158837, 0.158405, 0.15634, 4000, 4000, 4000, 2
native_matmul, 0.00402773, 0.00387087, 0.00392083, 0.00404179, 0.00393168, 100, 100, 100, 3
native_matmul, 0.414785, 0.414958, 0.416698, 0.416519, 0.416249, 500, 500, 500, 3
native_matmul, 3.32476, 3.32469, 3.32791, 3.3219, 3.31752, 1000, 1000, 1000, 3
native_matmul, 26.851, 26.7775, 26.7656, 26.7787, 26.7735, 2000, 2000, 2000, 3
native_matmul, 215.826, 215.772, 215.808, 215.811, 215.764, 4000, 4000, 4000, 3
native_scalar, 0.000109147, 0.000102196, 9.8189e-05, 0.000100913, 0.000106883, 100, 100, 100, 4
native_scalar, 0.00252385, 0.00239568, 0.0023757, 0.00238361, 0.00237825, 500, 500, 500, 4
native_scalar, 0.00764704, 0.00764337, 0.00763476, 0.00757624, 0.00756812, 1000, 1000, 1000, 4
native_scalar, 0.0288669, 0.0297852, 0.0292592, 0.0291153, 0.0289455, 2000, 2000, 2000, 4
native_scalar, 0.11707, 0.113955, 0.116732, 0.11625, 0.115998, 4000, 4000, 4000, 4
native_transpose, 0.000100244, 8.8545e-05, 8.7805e-05, 8.5711e-05, 8.6102e-05, 100, 100, 100, 5
native_transpose, 0.00269374, 0.00255751, 0.00381774, 0.00384967, 0.00384316, 500, 500, 500, 5
native_transpose, 0.0109296, 0.0109019, 0.00934373, 0.00922353, 0.00912874, 1000, 1000, 1000, 5
native_transpose, 0.0403747, 0.0400825, 0.0402387, 0.040566, 0.0403627, 2000, 2000, 2000, 5
