Config, run1, run2, run3, run4, run5, M, N, R, operation , threads
fO3native_transpose, 6.6228e-05, 4.1947e-05, 7.3833e-05, 3.9847e-05, 5.4807e-05, 25, 25, 25, 5 , 2
fO3native_transpose, 7.3636e-05, 6.6645e-05, 6.5539e-05, 6.9649e-05, 4.6976e-05, 50, 50, 50, 5 , 2
fO3native_transpose, 9.1906e-05, 0.000103352, 6.7132e-05, 0.000105238, 9.5082e-05, 100, 100, 100, 5 , 2
fO3native_transpose, 0.000793989, 0.000801308, 0.000847491, 0.000786666, 0.000830679, 500, 500, 500, 5 , 2
fO3native_transpose, 0.00295166, 0.00354297, 0.00358599, 0.00347368, 0.00244071, 1000, 1000, 1000, 5 , 2
fO3native_transpose, 0.0170158, 0.0167476, 0.0171604, 0.0169214, 0.0170615, 2000, 2000, 2000, 5 , 2
fO3native_transpose, 0.0802316, 0.0848447, 0.0844798, 0.0847801, 0.0848833, 4000, 4000, 4000, 5 , 2
fO3native_sub_mul, 5.6601e-05, 3.9809e-05, 6.2409e-05, 7.5068e-05, 4.1389e-05, 10, 10, 10, 6 , 2
fO3native_sub_mul, 6.1381e-05, 6.3815e-05, 7.1832e-05, 6.3059e-05, 4.0704e-05, 25, 25, 25, 6 , 2
fO3native_sub_mul, 7.3187e-05, 7.8461e-05, 7.8705e-05, 8.8266e-05, 9.1255e-05, 50, 50, 50, 6 , 2
fO3native_sub_mul, 0.000117624, 8.7022e-05, 0.000130886, 0.000127174, 0.000120461, 100, 100, 100, 6 , 2
fO3native_sub_mul, 0.00184307, 0.00170518, 0.00163692, 0.0016515, 0.00163205, 500, 500, 500, 6 , 2
fO3native_sub_mul, 0.00751691, 0.00676993, 0.00552592, 0.00641233, 0.0075545, 1000, 1000, 1000, 6 , 2
fO3native_sub_mul, 0.0312889, 0.0330151, 0.0326249, 0.0311701, 0.0318057, 2000, 2000, 2000, 6 , 2
fO3native_sub_mul, 0.117307, 0.11463, 0.116286, 0.117899, 0.116966, 4000, 4000, 4000, 6 , 2
fO3native_add, 0.000205208, 9.7237e-05, 9.8983e-05, 5.5778e-05, 8.4397e-05, 10, 10, 10, 1 , 4
fO3native_add, 9.2433e-05, 8.5888e-05, 7.8456e-05, 9.6672e-05, 0.000100814, 25, 25, 25, 1 , 4
fO3native_add, 9.2545e-05, 0.000101116, 9.4002e-05, 9.6903e-05, 7.4416e-05, 50, 50, 50, 1 , 4
fO3native_add, 0.000107991, 9.3949e-05, 0.000118364, 8.5098e-05, 0.000101558, 100, 100, 100, 1 , 4
fO3native_add, 0.0014881, 0.000829331, 0.000945791, 0.000819874, 0.000953928, 500, 500, 500, 1 , 4
fO3native_add, 0.00427161, 0.00345916, 0.00296891, 0.0035438, 0.00436645, 1000, 1000, 1000, 1 , 4
fO3native_add, 0.0135115, 0.0146597, 0.0146019, 0.0140732, 0.0150513, 2000, 2000, 2000, 1 , 4
fO3native_add, 0.050077, 0.0509994, 0.0516937, 0.0508622, 0.0498668, 4000, 4000, 4000, 1 , 4
fO3native_sub, 0.000124394, 8.9549e-05, 9.7735e-05, 9.2684e-05, 8.5541e-05, 10, 10, 10, 2 , 4
fO3native_sub, 6.2768e-05, 8.1542e-05, 8.6294e-05, 0.000115818, 9.3092e-05, 25, 25, 25, 2 , 4
fO3native_sub, 6.2544e-05, 9.9268e-05, 0.000103535, 0.000108746, 9.5736e-05, 50, 50, 50, 2 , 4
fO3native_sub, 0.000133982, 8.2016e-05, 0.000120792, 0.000168033, 0.000120225, 100, 100, 100, 2 , 4
fO3native_sub, 0.000709419, 0.000661727, 0.000719647, 0.000714803, 0.00077063, 500, 500, 500, 2 , 4
fO3native_sub, 0.00352705, 0.00350673, 0.00346703, 0.00344368, 0.00335726, 1000, 1000, 1000, 2 , 4
fO3native_sub, 0.0131643, 0.0142903, 0.0223934, 0.0132383, 0.0145156, 2000, 2000, 2000, 2 , 4
fO3native_sub, 0.0547139, 0.0497205, 0.0512036, 0.0502345, 0.0501536, 4000, 4000, 4000, 2 , 4
fO3native_matmul, 0.000308813, 0.000297724, 0.000280421, 0.000283049, 0.000254883, 10, 10, 10, 3 , 4
fO3native_matmul, 0.000286564, 0.000258993, 0.000301049, 0.000297662, 0.00028396, 25, 25, 25, 3 , 4
fO3native_matmul, 0.000283439, 0.000325638, 0.000304145, 0.000294531, 0.000328649, 50, 50, 50, 3 , 4
fO3native_matmul, 0.000362799, 0.00054702, 0.000387229, 0.000416266, 0.000380411, 100, 100, 100, 3 , 4
fO3native_matmul, 0.0134317, 0.0110726, 0.00966807, 0.0140856, 0.015031, 500, 500, 500, 3 , 4
fO3native_matmul, 0.0594025, 0.0590699, 0.0590229, 0.0616692, 0.0609909, 1000, 1000, 1000, 3 , 4
fO3native_matmul, 0.446679, 0.447787, 0.436899, 0.440505, 0.441538, 2000, 2000, 2000, 3 , 4
fO3native_matmul, 3.36073, 3.40867, 3.48361, 3.40673, 3.52416, 4000, 4000, 4000, 3 , 4
fO3native_scalar, 0.000113662, 5.7094e-05, 9.0566e-05, 9.1838e-05, 8.9904e-05, 10, 10, 10, 4 , 4
fO3native_scalar, 5.9072e-05, 0.00010457, 0.000100155, 9.3005e-05, 5.6457e-05, 25, 25, 25, 4 , 4
fO3native_scalar, 0.000100201, 9.7431e-05, 0.000117666, 6.1159e-05, 8.1003e-05, 50, 50, 50, 4 , 4
fO3native_scalar, 0.000122759, 0.000114179, 7.7356e-05, 0.000114286, 0.000125338, 100, 100, 100, 4 , 4
fO3native_scalar, 0.00069128, 0.000798959, 0.00068448, 0.000720163, 0.000720603, 500, 500, 500, 4 , 4
fO3native_scalar, 0.00194541, 0.0019604, 0.00348499, 0.00333213, 0.00339819, 1000, 1000, 1000, 4 , 4
fO3native_scalar, 0.0128365, 0.0127025, 0.0129845, 0.0125352, 0.0126712, 2000, 2000, 2000, 4 , 4
fO3native_scalar, 0.0519057, 0.0505873, 0.0491226, 0.0507885, 0.0502222, 4000, 4000, 4000, 4 , 4
fO3native_transpose, 6.6409e-05, 0.000101971, 0.000104698, 5.585e-05, 9.7274e-05, 10, 10, 10, 5 , 4
fO3native_transpose, 8.2795e-05, 9.7437e-05, 6.6764e-05, 9.3247e-05, 0.000104024, 25, 25, 25, 5 , 4
fO3native_transpose, 0.0001033, 7.2849e-05, 0.000101914, 0.000104472, 0.000108008, 50, 50, 50, 5 , 4
