Config, run1, run2, run3, run4, run5, M, N, R, operation
native_add, 0.20214, 0.287456, 0.216204, 0.195522, 0.200744, 4000, 4000, 4000, 1
native_sub, 0.000326228, 0.000303832, 0.000407922, 0.00289052, 0.00304464, 100, 100, 100, 2
native_sub, 0.00508218, 0.00353978, 0.00357861, 0.0035291, 0.00360435, 500, 500, 500, 2
native_sub, 0.0120316, 0.0122865, 0.0153306, 0.0213751, 0.011907, 1000, 1000, 1000, 2
native_sub, 0.0484257, 0.0475664, 0.0443166, 0.0703223, 0.0470755, 2000, 2000, 2000, 2
native_sub, 0.195915, 0.196113, 0.195755, 0.196259, 0.196502, 4000, 4000, 4000, 2
native_matmul, 0.0024216, 0.00932518, 0.00412051, 0.00539591, 0.0053519, 100, 100, 100, 3
native_matmul, 0.19938, 0.19736, 0.213875, 0.217692, 0.263002, 500, 500, 500, 3
native_matmul, 1.61765, 1.58114, 1.50813, 1.50852, 1.50428, 1000, 1000, 1000, 3
native_matmul, 12.1675, 12.5331, 12.442, 12.1301, 12.2122, 2000, 2000, 2000, 3
native_matmul, 97.351, 96.8912, 97.9132, 97.9794, 98.1377, 4000, 4000, 4000, 3
native_scalar, 0.000257169, 0.000279431, 0.000271086, 0.000281372, 0.00622132, 100, 100, 100, 4
native_scalar, 0.0106133, 0.00285774, 0.00334748, 0.0172914, 0.0115966, 500, 500, 500, 4
native_scalar, 0.00913038, 0.00931249, 0.00992239, 0.00969405, 0.0094639, 1000, 1000, 1000, 4
native_scalar, 0.0354477, 0.0371769, 0.0345231, 0.0345548, 0.034487, 2000, 2000, 2000, 4
native_scalar, 0.167749, 0.162297, 0.169912, 0.166048, 0.16764, 4000, 4000, 4000, 4
native_transpose, 0.000328644, 0.000303065, 0.000306806, 0.000347155, 0.000350983, 100, 100, 100, 5
native_transpose, 0.00473801, 0.00314543, 0.00317183, 0.0035138, 0.0156321, 500, 500, 500, 5
native_transpose, 0.0132914, 0.0101192, 0.0105149, 0.0104496, 0.018168, 1000, 1000, 1000, 5
native_transpose, 0.0348404, 0.0348307, 0.0342814, 0.0347946, 0.0366135, 2000, 2000, 2000, 5
native_transpose, 0.174151, 0.166336, 0.171245, 0.17007, 0.173845, 4000, 4000, 4000, 5
native_sub_mul, 0.00809475, 0.000591544, 0.0124131, 0.000890864, 0.000957451, 100, 100, 100, 6
native_sub_mul, 0.00940851, 0.00815181, 0.00816258, 0.00757372, 0.00767114, 500, 500, 500, 6
native_sub_mul, 0.0275578, 0.0276851, 0.0333641, 0.0542929, 0.0320229, 1000, 1000, 1000, 6
native_sub_mul, 0.0906123, 0.093386, 0.0903741, 0.100363, 0.0951482, 2000, 2000, 2000, 6
native_sub_mul, 0.403476, 0.402221, 0.411087, 0.411816, 0.398778, 4000, 4000, 4000, 6
fO3_add, 0.000250152, 0.000229067, 0.00262341, 0.0145753, 0.00304121, 100, 100, 100, 1
fO3_add, 0.00353773, 0.00441847, 0.0021027, 0.00209989, 0.00186569, 500, 500, 500, 1
fO3_add, 0.00448278, 0.00405427, 0.005566, 0.00383117, 0.0032558, 1000, 1000, 1000, 1
fO3_add, 0.0143165, 0.00791995, 0.013558, 0.00774979, 0.00823329, 2000, 2000, 2000, 1
fO3_add, 0.0713682, 0.0706915, 0.0722112, 0.0738868, 0.0716633, 4000, 4000, 4000, 1
fO3_sub, 0.000237425, 0.000256647, 0.000183902, 0.00280854, 0.00242049, 100, 100, 100, 2
fO3_sub, 0.00414128, 0.00116555, 0.00152018, 0.00193982, 0.00174562, 500, 500, 500, 2
fO3_sub, 0.00517646, 0.0105048, 0.00324957, 0.00650622, 0.00981861, 1000, 1000, 1000, 2
fO3_sub, 0.0131038, 0.00768282, 0.00857029, 0.0132503, 0.0139185, 2000, 2000, 2000, 2
fO3_sub, 0.0869067, 0.0696966, 0.070396, 0.0698311, 0.0704538, 4000, 4000, 4000, 2
fO3_matmul, 0.000546106, 0.00416326, 0.00338611, 0.00285525, 0.00050046, 100, 100, 100, 3
fO3_matmul, 0.0288005, 0.0289845, 0.0457612, 0.0617756, 0.0293717, 500, 500, 500, 3
fO3_matmul, 0.219935, 0.216048, 0.240246, 0.213685, 0.202832, 1000, 1000, 1000, 3
fO3_matmul, 1.54966, 1.58753, 1.56025, 1.57066, 1.56292, 2000, 2000, 2000, 3
fO3_matmul, 12.5944, 12.6037, 12.9554, 13.3631, 12.6553, 4000, 4000, 4000, 3
fO3_scalar, 0.000228198, 0.00020999, 0.000205228, 0.000186904, 0.000181208, 100, 100, 100, 4
fO3_scalar, 0.00133507, 0.00153938, 0.00179179, 0.00179087, 0.00162102, 500, 500, 500, 4
fO3_scalar, 0.00398233, 0.00252856, 0.00313632, 0.00398676, 0.00356625, 1000, 1000, 1000, 4
fO3_scalar, 0.00735382, 0.00747762, 0.00672797, 0.00746402, 0.00746912, 2000, 2000, 2000, 4
fO3_scalar, 0.070664, 0.0712442, 0.0779575, 0.0793067, 0.0916498, 4000, 4000, 4000, 4
fO3_transpose, 0.0133929, 0.00147214, 0.0184916, 0.0181722, 0.0211511, 100, 100, 100, 5
fO3_transpose, 0.0197769, 0.00432753, 0.0129393, 0.00344898, 0.00546795, 500, 500, 500, 5
fO3_transpose, 0.00438913, 0.00502632, 0.00700568, 0.00671487, 0.0134861, 1000, 1000, 1000, 5
fO3_transpose, 0.0125828, 0.0120851, 0.0175903, 0.0137285, 0.00858221, 2000, 2000, 2000, 5
fO3_transpose, 0.0986142, 0.110557, 0.0921059, 0.0969073, 0.0945007, 4000, 4000, 4000, 5
fO3_sub_mul, 0.00572137, 0.000316964, 0.000256875, 0.000277749, 0.000255813, 100, 100, 100, 6
fO3_sub_mul, 0.00257438, 0.0299311, 0.0284771, 0.0216566, 0.0251374, 500, 500, 500, 6
fO3_sub_mul, 0.00689371, 0.0113778, 0.0209284, 0.0086719, 0.00735442, 1000, 1000, 1000, 6
fO3_sub_mul, 0.0376421, 0.0414951, 0.0349847, 0.040005, 0.0443031, 2000, 2000, 2000, 6
fO3_sub_mul, 0.164904, 0.155839, 0.17228, 0.183676, 0.173299, 4000, 4000, 4000, 6
fO3native_add, 0.000244674, 0.000223311, 0.00335816, 0.00295284, 0.0149126, 100, 100, 100, 1
fO3native_add, 0.00120675, 0.00418661, 0.0035838, 0.00616229, 0.0116, 500, 500, 500, 1
fO3native_add, 0.00331642, 0.00310741, 0.00423628, 0.00361436, 0.00279601, 1000, 1000, 1000, 1
fO3native_add, 0.0190467, 0.0197338, 0.0242249, 0.0232255, 0.0161275, 2000, 2000, 2000, 1
fO3native_add, 0.0715759, 0.0713897, 0.0693649, 0.069343, 0.0747664, 4000, 4000, 4000, 1
fO3native_sub, 0.000174399, 0.000187497, 0.000183394, 0.000178474, 0.00023106, 100, 100, 100, 2
fO3native_sub, 0.00119848, 0.00139494, 0.00357749, 0.00142951, 0.00162773, 500, 500, 500, 2
fO3native_sub, 0.00537562, 0.00418305, 0.0051703, 0.0124804, 0.00423302, 1000, 1000, 1000, 2
fO3native_sub, 0.0196936, 0.0180662, 0.0195476, 0.0199082, 0.0248228, 2000, 2000, 2000, 2
fO3native_sub, 0.0755561, 0.0684985, 0.0675106, 0.0676167, 0.0682753, 4000, 4000, 4000, 2
fO3native_matmul, 0.000394057, 0.00331473, 0.000355397, 0.000352596, 0.000358788, 100, 100, 100, 3
fO3native_matmul, 0.0204537, 0.0365441, 0.0348156, 0.0398592, 0.0224751, 500, 500, 500, 3
fO3native_matmul, 0.126931, 0.130781, 0.127031, 0.112975, 0.116597, 1000, 1000, 1000, 3
fO3native_matmul, 0.961726, 0.977326, 0.951816, 0.949942, 0.929975, 2000, 2000, 2000, 3
fO3native_matmul, 7.56628, 7.49829, 7.69242, 7.75578, 7.774, 4000, 4000, 4000, 3
fO3native_scalar, 0.000208115, 0.000188769, 0.000206872, 0.000196633, 0.000204651, 100, 100, 100, 4
fO3native_scalar, 0.0011931, 0.000969781, 0.00135072, 0.00159166, 0.00449513, 500, 500, 500, 4
